2026-05-04,12:39:35,12:45:00,NIFTY2650524150PE,PE,24150,123.65,128.65,5.0,650.0,650.0,571.33,12.45,VISHAL_TRAIL,0,7,,0,18.5,CLOSE_FILL,SIDEWAYS,55.2,40.0,10.45,17.38,10.33,0.48,78.67,1,130,0,0,ALL,122.05,106.65,122.05,106.65,ABOVE,ABOVE,46.4,PASS,118.85,122.03,True,-3.18,0.0,0.0,0.0,0.0
2026-05-04,12:57:35,13:02:26,NIFTY2650524100PE,PE,24100,101.15,105.65,4.5,585.0,585.0,511.99,14.0,FORCE_EXIT,0,6,,0,18.4,CLOSE_FILL,SIDEWAYS,51.1,40.0,8.58,14.25,9.76,0.39,73.01,1,130,0,0,ALL,106.64,93.38,106.64,93.38,IN,IN,52.3,FAIL,140.95,137.5,False,3.45,0.0,0.0,0.0,0.0
2026-05-04,13:03:35,13:12:32,NIFTY2650524100PE,PE,24100,110.5,92.0,-18.5,-2405.0,-2405.0,-2476.6,1.4,EMERGENCY_SL,0,10,,0,18.3,CLOSE_FILL,SIDEWAYS,51.1,40.0,7.48,13.95,9.71,0.43,71.6,1,130,0,0,ALL,108.47,95.52,108.47,95.52,ABOVE,BELOW,44.0,PASS,133.35,134.92,True,-1.57,0.0,0.0,0.0,0.0
2026-05-04,13:18:35,13:24:00,NIFTY2650524100PE,PE,24100,112.5,120.5,8.0,1040.0,1040.0,963.6,16.2,VISHAL_TRAIL,0,7,,0,18.5,CLOSE_FILL,SIDEWAYS,51.1,40.0,9.79,16.05,10.09,0.44,76.4,1,130,0,0,ALL,108.37,96.33,108.37,96.33,ABOVE,ABOVE,86.8,PASS,128.5,133.69,True,-5.19,0.0,0.0,0.0,0.0
2026-05-04,13:30:35,13:36:00,NIFTY2650524000PE,PE,24000,101.0,104.0,3.0,390.0,390.0,317.27,10.3,VISHAL_TRAIL,0,7,,0,18.9,CLOSE_FILL,SIDEWAYS,51.1,40.0,8.45,14.12,9.74,0.39,72.73,1,130,0,0,ALL,79.47,64.07,79.47,64.07,ABOVE,ABOVE,90.2,PASS,144.8,172.64,True,-27.84,0.0,0.0,0.0,0.0
2026-05-04,13:45:35,13:51:03,NIFTY2650524100CE,CE,24100,127.3,130.3,3.0,390.0,390.0,310.74,9.65,VISHAL_TRAIL,0,7,,0,18.5,CLOSE_FILL,SIDEWAYS,51.1,40.0,10.59,17.75,10.39,0.5,79.26,1,130,0,0,ALL,120.66,104.06,120.66,104.06,ABOVE,ABOVE,73.3,PASS,109.45,119.92,True,-10.47,0.0,0.0,0.0,0.0
2026-05-04,13:57:36,14:03:00,NIFTY2650524100PE,PE,24100,114.4,122.4,8.0,1040.0,1040.0,963.11,17.25,VISHAL_TRAIL,0,7,,0,18.6,CLOSE_FILL,SIDEWAYS,53.8,40.0,9.95,16.32,10.14,0.45,76.89,1,130,0,0,ALL,125.43,109.48,125.43,109.48,IN,IN,44.9,FAIL,121.6,113.71,False,7.89,0.0,0.0,0.0,0.0
2026-05-04,14:09:35,14:11:32,NIFTY2650524050PE,PE,24050,101.15,82.55,-18.6,-2418.0,-2418.0,-2487.26,0.0,EMERGENCY_SL,0,3,,0,18.5,CLOSE_FILL,SIDEWAYS,53.8,40.0,6.71,12.66,9.48,0.39,69.26,1,130,0,0,ALL,103.09,89.34,103.09,89.34,IN,BELOW,45.9,FAIL,137.35,134.85,False,2.5,0.0,0.0,0.0,0.0
2026-05-04,14:12:36,14:18:08,NIFTY2650524100CE,CE,24100,132.9,137.9,5.0,650.0,650.0,569.02,13.05,VISHAL_TRAIL,0,7,,0,18.3,CLOSE_FILL,SIDEWAYS,53.8,40.0,11.2,18.66,10.56,0.52,80.98,1,130,0,0,ALL,126.35,109.86,126.35,109.86,ABOVE,ABOVE,75.7,PASS,102.5,109.5,True,-7.0,0.0,0.0,0.0,0.0
2026-05-04,14:21:35,14:28:17,NIFTY2650524150CE,CE,24150,129.7,111.55,-18.15,-2359.5,-2359.5,-2435.91,2.3,EMERGENCY_SL,0,8,,0,18.3,CLOSE_FILL,SIDEWAYS,53.8,40.0,9.06,16.62,10.19,0.51,76.41,1,130,0,0,ALL,111.61,98.92,111.61,98.92,ABOVE,IN,91.9,PASS,97.45,122.69,True,-25.24,0.0,0.0,0.0,0.0
2026-05-04,14:42:36,14:48:00,NIFTY2650524100PE,PE,24100,109.05,104.05,-5.0,-650.0,-650.0,-723.43,7.7,VISHAL_TRAIL,0,7,,0,18.5,CLOSE_FILL,SIDEWAYS,53.8,40.0,8.45,14.68,9.84,0.43,73.43,1,130,0,0,ALL,102.96,88.03,102.96,88.03,ABOVE,ABOVE,69.2,PASS,117.85,128.38,True,-10.53,0.0,0.0,0.0,0.0
2026-05-04,14:54:35,14:54:55,NIFTY2650524100PE,PE,24100,109.25,92.05,-17.2,-2236.0,-2236.0,-2307.51,0.0,FORCE_EXIT,0,1,,0,18.4,CLOSE_FILL,SIDEWAYS,53.8,40.0,7.48,13.87,9.7,0.43,71.51,1,130,0,0,ALL,109.47,96.05,109.47,96.05,IN,BELOW,50.5,FAIL,123.35,121.84,False,1.51,0.0,0.0,0.0,0.0
2026-05-04,15:00:36,15:06:00,NIFTY2650524100CE,CE,24100,131.1,136.1,5.0,650.0,650.0,569.48,14.5,VISHAL_TRAIL,0,7,,0,18.3,CLOSE_FILL,SIDEWAYS,59.9,40.0,11.06,18.41,10.51,0.51,80.52,1,130,0,0,ALL,137.92,121.93,137.92,121.93,IN,IN,43.3,FAIL,98.95,93.65,False,5.3,0.0,0.0,0.0,0.0
