timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-11 11:39:00,23950,CE,109.9,125,109.9,124.35,4276025,23947.8,2.0,1,MORNING,95.7,24.8,58.3,113.43,109.59,3.83,10.92,1.51,117.16,106.39,197.4,202.15,202.2,WIN
2026-05-11 11:39:00,23950,PE,116.8,116.8,101.05,101.65,2780570,23947.8,2.0,1,MORNING,96.2,29.8,36.0,114.78,124.62,-9.84,13.13,1.21,122.51,110.79,54.85,53.4,52.25,LOSS
2026-05-11 11:42:00,23950,CE,124.35,126,121.05,124.45,3061240,23955.3,5.0,1,MORNING,2.0,24.2,58.4,115.63,110.94,4.69,8.82,1.0,118.93,109.32,204.4,195,208.35,WIN
2026-05-11 11:42:00,23950,PE,101.65,104,100.15,101.25,2199405,23955.3,5.0,1,MORNING,10.4,30.2,35.8,112.07,122.49,-10.42,10.82,0.92,118.81,108.66,51.65,56.15,49.95,LOSS
2026-05-11 11:45:00,23950,CE,124.45,125.45,107.65,109,4224740,23930.3,20.0,1,MORNING,86.8,23.3,47.8,114.3,110.77,3.54,5.3,1.4,120.23,108.99,205,194.7,207.55,WIN
2026-05-11 11:45:00,23950,PE,101.25,115.45,100.2,115.3,3825055,23930.3,20.0,1,MORNING,92.1,28.7,45.1,112.72,121.84,-9.12,2.58,1.72,118.14,106.97,52.35,55.6,49.95,LOSS
2026-05-11 11:48:00,23900,CE,135.2,138.5,132.05,137,2325960,23921.95,22.0,1,MORNING,27.9,23.0,49.3,140.51,136.86,3.65,3.51,0.69,146.24,134.59,202.15,202.2,197.65,WIN
2026-05-11 11:48:00,23900,PE,91.65,93.8,89.25,89.7,4841200,23921.95,22.0,1,MORNING,42.9,27.1,43.6,89.72,97.13,-7.41,0.02,1.07,94.25,85.76,53.4,52.25,53.65,LOSS
2026-05-11 11:51:00,23950,CE,109.95,116.4,105.75,113.6,2429505,23937.45,13.0,1,MORNING,34.3,21.2,50.8,113.47,110.96,2.51,0.13,0.75,118.09,107.85,195,208.35,206.75,WIN
2026-05-11 11:51:00,23950,PE,112.6,117,105.75,108.7,2108015,23937.45,13.0,1,MORNING,34.7,26.2,41.9,111.9,119.88,-7.98,3.2,0.79,117.84,107.57,56.15,49.95,49.75,LOSS
2026-05-11 11:54:00,23950,CE,113.6,115.55,110,112.15,1355705,23929.85,20.0,1,MORNING,26.1,20.0,49.9,113.2,111.07,2.14,1.05,0.42,117.58,108.28,194.7,207.55,207.75,WIN
2026-05-11 11:54:00,23950,PE,108.7,113.35,106.4,111.3,1414465,23929.85,20.0,1,MORNING,37.4,25.4,43.7,111.78,119.1,-7.32,0.48,0.53,116.94,107.34,55.6,49.95,49.05,LOSS
2026-05-11 11:57:00,23950,CE,112.15,114,106.5,112.65,1502865,23930.9,19.0,1,AFTERNOON,6.7,19.3,50.2,113.09,111.21,1.88,0.44,0.57,116.87,107.92,202.2,197.65,212.75,WIN
2026-05-11 11:57:00,23950,PE,111.3,116.75,108.7,109.35,1673685,23930.9,19.0,1,AFTERNOON,24.2,24.2,42.6,111.29,118.21,-6.92,1.94,0.69,116.9,107.61,52.25,53.65,47.7,LOSS
2026-05-11 12:00:00,23950,CE,112.65,114.15,104.7,109.9,1661660,23934.3,16.0,1,AFTERNOON,29.1,18.9,48.2,112.45,111.09,1.36,2.55,0.71,116.32,107.28,208.35,206.75,203.95,WIN
2026-05-11 12:00:00,23950,PE,109.35,117.5,108.2,112.4,1719770,23934.3,16.0,1,AFTERNOON,32.8,23.0,44.8,111.51,117.69,-6.17,0.89,0.75,117.02,107.73,49.95,49.75,50.7,LOSS
2026-05-11 12:03:00,23950,CE,109.9,115.25,104.2,109.8,2211560,23932.5,18.0,1,AFTERNOON,0.9,18.4,48.1,111.92,110.97,0.95,2.12,1.21,116.11,106.66,207.55,207.75,187,WIN
2026-05-11 12:03:00,23950,PE,112.4,117.65,106.65,111.7,2301520,23932.5,18.0,1,AFTERNOON,6.4,22.0,44.4,111.55,117.14,-5.59,0.15,1.22,117.15,107.51,49.95,49.05,56.95,LOSS
2026-05-11 12:06:00,23950,CE,110.45,116.25,106.6,115.4,1853085,23939.0,11.0,1,AFTERNOON,51.3,17.7,52.7,112.62,111.38,1.24,2.78,1.01,116.14,106.65,197.65,212.75,201.55,WIN
2026-05-11 12:06:00,23950,PE,111.2,115.4,104.9,105.6,2006810,23939.0,11.0,1,AFTERNOON,53.3,21.4,40.8,110.36,116.09,-5.73,4.76,1.09,116.8,106.99,53.65,47.7,50.7,LOSS
2026-05-11 12:09:00,23950,CE,115.85,117.9,110.8,111.15,2244385,23932.7,17.0,1,AFTERNOON,66.2,16.7,49.1,112.32,111.36,0.97,1.17,1.31,116.49,107.48,206.75,203.95,186.75,WIN
2026-05-11 12:09:00,23950,PE,105.15,110.25,103.7,109.4,1705535,23932.7,17.0,1,AFTERNOON,64.9,20.9,43.9,110.17,115.48,-5.32,0.77,0.94,115.49,106.33,49.75,50.7,55.2,LOSS
2026-05-11 12:12:00,23950,CE,111.15,116.35,109.3,114.65,1268735,23937.0,13.0,1,AFTERNOON,49.6,16.1,52.0,112.79,111.65,1.14,1.86,0.67,116.46,107.84,207.75,187,191.35,WIN
2026-05-11 12:12:00,23950,PE,109.4,111,104.15,105.95,1110200,23937.0,13.0,1,AFTERNOON,50.4,20.4,41.8,109.32,114.62,-5.29,3.37,0.59,114.59,105.9,49.05,56.95,52.55,LOSS
2026-05-11 12:15:00,23950,CE,114.65,116.2,105.15,108.4,1996540,23932.65,17.0,1,AFTERNOON,56.6,16.2,46.9,111.91,111.36,0.55,3.51,1.08,116.41,107.3,212.75,201.55,215.2,WIN
