timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-06 15:27:00,24400,CE,205.2,209.35,203.9,206.75,905840,24395.65,4.0,5,OPEN,28.4,45.6,68.6,202.2,190.1,12.1,4.55,1.44,205.85,196.66,,,,
2026-05-06 15:27:00,24400,PE,178.7,178.7,173.55,175.6,701220,24395.65,4.0,5,OPEN,60.2,56.5,25.0,182.55,200.6,-18.05,6.95,1.86,186.97,178.92,,,,
2026-05-07 09:15:00,24350,CE,229.5,251,185.55,190.8,1923285,24353.25,3.0,5,OPEN,59.1,43.5,42.8,221.92,214.12,7.8,31.12,3.97,237.22,216.04,171.7,193.85,217.15,WIN
2026-05-07 09:15:00,24350,PE,142.35,170.55,121.5,165.1,2648750,24353.25,3.0,5,OPEN,46.4,59.9,35.4,161.01,175.96,-14.94,4.09,5.31,165.56,149.86,194.3,169.8,147.55,WIN
2026-05-07 09:18:00,24350,CE,190.8,191.65,169.15,173.75,1798485,24328.15,22.0,5,OPEN,75.8,42.4,37.1,212.29,210.45,1.84,38.54,2.32,228.11,206.67,190,201.65,205.35,WIN
2026-05-07 09:18:00,24350,PE,165.1,188.45,164.85,186.2,3068845,24328.15,22.0,5,OPEN,89.4,58.5,49.7,166.05,176.89,-10.84,20.15,3.35,170.13,152.86,176.65,161,153.75,LOSS
2026-05-07 09:21:00,24350,CE,173.75,184,166,181.5,1617785,24331.75,18.0,5,OPEN,43.1,41.5,41.0,206.13,207.82,-1.69,24.63,1.56,219.29,198.53,194.35,202.3,186.95,WIN
2026-05-07 09:21:00,24350,PE,186.2,197.45,174.45,179.75,2697565,24331.75,18.0,5,OPEN,28.0,56.3,46.3,168.79,177.15,-8.36,10.96,1.91,175.6,157.18,172.4,160.3,170.45,LOSS
2026-05-07 09:24:00,24300,CE,207.45,212.6,197.65,199.1,1918345,24324.35,24.0,5,OPEN,55.9,41.1,38.2,227.27,232.48,-5.21,28.17,1.19,240.51,220.42,193.85,217.15,189.05,WIN
2026-05-07 09:24:00,24300,PE,157.35,171.8,153,171.1,2585050,24324.35,24.0,5,OPEN,73.1,57.8,53.9,151.93,156.76,-4.84,19.17,1.02,157.01,139.1,169.8,147.55,171.55,LOSS
2026-05-07 09:27:00,24350,CE,173.95,192.15,173.95,184.4,1831830,24327.5,22.0,5,OPEN,57.4,39.1,43.6,196.64,202.89,-6.26,12.24,1.25,208.53,189.31,201.65,205.35,190.4,WIN
2026-05-07 09:27:00,24350,PE,195.25,195.25,173.1,182,1428960,24327.5,22.0,5,OPEN,59.8,52.6,47.8,175.67,179.08,-3.42,6.33,0.68,182.82,163.4,161,153.75,170.45,LOSS
2026-05-07 09:30:00,24350,CE,184.4,197.75,177,196.05,2036060,24362.9,13.0,5,OPEN,56.1,37.3,48.7,196.52,202.27,-5.75,0.47,1.19,206.38,186.85,202.3,186.95,187.65,LOSS
