timestamp,strike,type,open,high,low,close,volume,spot_ref,atm_distance,dte,session_block,body_pct,adx,rsi,ema9,ema21,ema_spread,ema9_gap,volume_ratio,ema9_high,ema9_low,fwd_3c,fwd_6c,fwd_9c,fwd_outcome
2026-05-05 09:54:00,24050,CE,67.8,68.7,58,60.9,10609820,24047.2,3.0,0,OPEN,64.5,35.6,38.3,61.73,85.49,-23.76,0.83,0.85,69.76,53.16,38.15,29.65,23.8,LOSS
2026-05-05 09:54:00,24050,PE,54.6,60.15,53.35,57.35,6362395,24047.2,3.0,0,OPEN,40.4,25.5,43.4,68.12,71.18,-3.05,10.77,0.76,77.73,61.66,78.4,93.9,103.9,WIN
2026-05-05 09:57:00,24050,CE,60.9,61.4,49.65,57.35,11505715,24042.05,8.0,0,MORNING,30.2,35.4,37.4,60.86,82.93,-22.08,3.51,0.97,68.09,52.46,33.05,26.65,20.55,LOSS
2026-05-05 09:57:00,24050,PE,57.35,66.3,56.75,57.75,7765420,24042.05,8.0,0,MORNING,4.2,24.6,43.6,66.05,69.96,-3.91,8.3,1.09,75.44,60.68,88.05,97.95,115.9,WIN
2026-05-05 10:00:00,24000,CE,85.25,92.15,56.3,57.4,14231750,24007.95,8.0,0,MORNING,77.7,34.9,33.6,82.17,106.2,-24.03,24.77,1.34,95.82,73.07,28.5,28.45,20.2,LOSS
2026-05-05 10:00:00,24000,PE,36.15,57.4,32.1,53.75,27804335,24007.95,8.0,0,MORNING,69.6,18.2,52.4,45.19,48.25,-3.07,8.56,1.94,51.65,38.02,99,91,121.75,WIN
2026-05-05 10:03:00,24000,CE,58.2,71.1,57.5,57.8,12587575,23998.2,2.0,0,MORNING,2.9,35.2,33.7,77.3,101.8,-24.5,19.5,1.11,90.88,69.95,29.65,23.8,20.75,LOSS
2026-05-05 10:03:00,24000,PE,53.85,55.4,42.7,53.15,23666500,23998.2,2.0,0,MORNING,5.5,18.4,52.0,46.78,48.7,-1.92,6.37,1.39,52.4,38.95,93.9,103.9,110,WIN
2026-05-05 10:06:00,24000,CE,57.4,57.8,48.2,54.1,16031340,24006.0,6.0,0,MORNING,34.4,35.8,33.0,72.66,97.46,-24.8,18.56,1.42,84.26,65.6,26.65,20.55,17.35,LOSS
2026-05-05 10:06:00,24000,PE,53.5,64.9,53,56.75,26570960,24006.0,6.0,0,MORNING,27.3,19.2,54.0,48.77,49.43,-0.66,7.98,1.45,54.9,41.76,97.95,115.9,125.8,WIN
2026-05-05 10:09:00,24000,CE,53.65,57.55,45.1,48.25,13594620,23988.75,11.0,0,MORNING,43.4,36.4,31.8,67.78,92.99,-25.21,19.53,1.13,78.92,61.5,28.45,20.2,16.75,LOSS
2026-05-05 10:09:00,24000,PE,56.75,67.85,50.75,63.55,23860655,23988.75,11.0,0,MORNING,39.8,20.1,57.6,51.73,50.71,1.01,11.82,1.16,57.49,43.56,91,121.75,124.05,WIN
2026-05-05 10:12:00,24000,CE,48.25,50.95,45,46.8,9592245,23979.1,21.0,0,MORNING,24.4,36.9,31.5,63.58,88.79,-25.21,16.78,0.73,73.32,58.2,23.8,20.75,15.8,LOSS
2026-05-05 10:12:00,24000,PE,63.55,66.65,57.5,64.05,13568425,23979.1,21.0,0,MORNING,5.5,21.0,57.9,54.19,51.93,2.27,9.86,0.59,59.32,46.35,103.9,110,127.2,WIN
2026-05-05 10:15:00,24000,CE,46.8,47.3,39.5,46.2,15645435,23984.1,16.0,0,MORNING,7.7,37.6,31.4,60.11,84.92,-24.81,13.91,1.18,68.12,54.46,20.55,17.35,16.1,LOSS
2026-05-05 10:15:00,24000,PE,64.05,73.2,61.65,61.7,20527845,23984.1,16.0,0,MORNING,20.3,22.2,56.1,55.69,52.81,2.88,6.01,0.89,62.1,49.41,115.9,125.8,123.2,WIN
2026-05-05 10:18:00,24000,CE,46.2,52.55,42.2,51.55,16111485,23987.1,13.0,0,MORNING,51.7,37.8,34.0,58.39,81.88,-23.49,6.84,1.19,65.01,52.01,20.2,16.75,15.5,LOSS
2026-05-05 10:18:00,24000,PE,61.7,67.95,53.25,55.4,13972790,23987.1,13.0,0,MORNING,42.9,22.2,51.6,55.64,53.05,2.59,0.24,0.65,63.27,50.18,121.75,124.05,126.65,WIN
2026-05-05 10:21:00,24000,CE,51.55,51.8,38.75,47.95,18097170,23984.2,16.0,0,MORNING,27.6,38.1,33.1,56.31,78.8,-22.49,8.36,1.27,62.36,49.36,20.75,15.8,16.55,LOSS
2026-05-05 10:21:00,24000,PE,55.4,71.1,55.4,58.2,19702605,23984.2,16.0,0,MORNING,17.8,22.5,53.4,56.15,53.52,2.63,2.05,1.0,64.84,51.22,110,127.2,121.25,WIN
2026-05-05 10:24:00,23950,CE,74.3,77.1,54.4,59.85,6895460,23958.8,9.0,0,MORNING,63.7,38.6,30.5,79.2,104.25,-25.05,19.35,1.51,88.63,70.77,17.35,16.1,13.9,LOSS
2026-05-05 10:24:00,23950,PE,35,53.75,33.2,48.1,22543235,23958.8,9.0,0,MORNING,63.7,25.6,61.3,36.86,34.82,2.04,11.24,1.49,42.92,31.03,125.8,123.2,131.5,WIN
2026-05-05 10:27:00,23950,CE,59.2,62.5,51.6,53.3,8455525,23950.0,0.0,0,MORNING,54.1,39.1,29.1,74.02,99.62,-25.6,20.72,1.63,83.4,66.94,16.75,15.5,13.9,LOSS
2026-05-05 10:27:00,23950,PE,48.5,58.9,45.5,52.9,20719140,23950.0,0.0,0,MORNING,32.8,27.0,64.2,40.06,36.46,3.6,12.84,1.28,46.12,33.93,124.05,126.65,132.5,WIN
